summer night city	abba	5	9	1978-09-15
super trouper	abba	1	12	1980-11-14
take a chance on me	abba	1	10	1978-02-03
thank you for the music	abba	33	6	1983-11-11
the day befo you came	abba	32	6	1982-10-22
the winner takes it all	abba	1	10	1980-08-01
under attack	abba	26	9	1982-01-01
waterloo	abba	1	12	1974-04-19
when you danced with me	abba	67	1	2021-11-12
dancing queen	abbacadabra	57	1	1992-09-04
(how to be a) millionai	abc	49	4	1984-11-09
all of my heart	abc	5	8	1982-09-03
be near me	abc	26	4	1985-04-05
king without a crown	abc	44	3	1987-11-27
love conquers all	abc	47	2	1991-07-26
ocean blue	abc	51	4	1986-01-10
one better world	abc	32	4	1989-05-26
poison arrow	abc	6	11	1982-02-19
say it	abc	42	3	1992-01-10
skyscraping	abc	93	1	1997-05-16
sos	abc	39	5	1984-01-20
stranger things	abc	57	1	1997-03-21
tears a not enough	abc	19	8	1981-10-30
that was then but this is now	abc	18	4	1983-11-04
the al thing	abc	68	2	1989-09-22
the look of love	abc	4	14	1982-05-14
the look of love	abc	68	2	1990-04-13
the night you murded love	abc	31	8	1987-09-04
vanity kills	abc	70	2	1985-06-14
when smokey sings	abc	11	10	1987-06-05
lax my eyes	abel balder/anotr	35	19	2023-06-30
one mo	abel ramos	83	1	2002-08-09
heliopolis by night	aberfeldy	66	1	2004-08-27
love is an arrow	aberfeldy	60	1	2005-02-25
counting the days	abi	44	2	1998-06-12
thanking you	abi	76	1	1999-04-16
don't you wanna know?	abigail	94	1	1994-11-18
smells like teen spirit	abigail	29	4	1994-07-15
full metal jacket (i wanna be your drill instructor)	abigail mead and nigel goulding	2	10	1987-09-25
no one on earth	above & beyond	95	1	2004-08-20
no one on earth	above & beyond ft zoe johnston	95	1	2004-08-27
getting away	above & beyond pts tranquility	97	1	2005-04-15
sun & moon	above & beyond/richard bedford	71	2	2011-04-01
mixed emotions	abra cadabra	45	6	2021-02-19
on deck	abra cadabra	32	9	2020-07-24
spin this coupe	abra cadabra	49	2	2020-11-13
double tap	abra cadabra & unknown t	64	1	2021-11-05
stop sign	abs	10	10	2003-06-06
what you got	abs	4	11	2002-08-30
miss perfect	abs ft nodesha	5	7	2003-09-05
catch me	absolute	69	2	1998-03-13
i believe	absolute feat suzanne palmer	38	2	1997-01-17
absolutely fabulous	absolutely fabulous	6	7	1994-06-10
nasty	ac burrell ft mega man & romeo	84	2	2002-01-25
a you ady	ac/dc	34	3	1991-04-26
back in black	ac/dc	27	4	2012-11-30
big gun	ac/dc	23	3	1993-07-09
cover you in oil	ac/dc	85	1	1996-06-14
danger	ac/dc	48	4	1985-07-05
dirty deeds done dirt cheap	ac/dc	47	3	1980-06-27
dirty deeds done dirt cheap (live)	ac/dc	68	1	1993-03-05
for those about to rock (we salute you)	ac/dc	15	7	1982-07-02
guns for hi	ac/dc	37	4	1983-10-28
hail caesar	ac/dc	56	2	1996-05-10
hard as a rock	ac/dc	33	2	1995-09-29
heatseeker	ac/dc	12	6	1988-01-15
high voltage	ac/dc	48	3	1980-06-27
highway to hell	ac/dc	4	8	1979-08-31
highway to hell (live)	ac/dc	14	4	1992-10-16
it's a long way to the top (if you wanna rock 'n' roll)	ac/dc	55	3	1980-06-27
let's get it up	ac/dc	13	6	1982-02-05
money talks	ac/dc	36	3	1990-11-23
nervous shakedown	ac/dc	35	5	1984-08-03
play ball	ac/dc	85	1	2014-10-17
rock 'n' roll ain't noise pollution	ac/dc	15	8	1980-11-28
rock and roll damnation	ac/dc	24	9	1978-06-09
shake your foundations	ac/dc	24	5	1986-01-17
shoot to thrill	ac/dc	98	1	2012-11-30
stiff upper lip	ac/dc	65	2	2000-04-14
that's the way i wanna rock 'n' roll	ac/dc	22	5	1988-04-01
thunderstruck	ac/dc	13	6	1990-09-21
touch too much	ac/dc	29	9	1980-02-01
who made who	ac/dc	16	7	1986-05-23
whole lotta rosie	ac/dc	36	9	1980-06-27
you shook me all night long	ac/dc	38	7	1980-09-12
you shook me all night long	ac/dc	46	4	1986-08-29
blind visions	accadia	82	1	2002-11-15
into the dawn	accadia	85	1	2001-07-13
how long	ace	20	10	1974-11-08
all that she wants	ace of base	1	16	1993-05-07
always have, always will	ace of base	12	11	1998-01-02
beautiful life	ace of base	15	6	1996-01-26
cruel summer	ace of base	8	7	1998-10-09
don't turn around	ace of base	5	11	1994-06-10
everytime it rains	ace of base	22	4	1999-04-16
happy nation	ace of base	40	8	1993-11-12
life is a flower	ace of base	5	11	1998-07-24
living in danger	ace of base	18	4	1995-01-13
lucky love	ace of base	20	8	1995-11-10
the sign	ace of base	2	16	1994-02-25
wheel of fortune	ace of base	20	6	1993-08-27
trip ii the moon	acen	38	4	1992-08-07
to the max	acker maracker	99	1	1994-08-12
painted pony	acoustic love experience	80	1	2004-08-13
do it to it	acraze ft cherish	9	27	2021-11-05
absolutely immune	act	97	1	1987-09-25
i can't escape from you	act	90	2	1988-03-04
sing	act	85	1	2014-06-06
snobbery and decay	act	60	6	1987-05-15
something about you	act	95	1	2000-05-05
lost on a beze	act of faith	90	1	1995-06-02
love not love	act of faith	80	1	1994-10-28
tom the peeper	act one	40	6	1974-05-17
give me your love	active force	98	1	1983-10-07
give me your love	active force	99	1	1986-09-05
do what we would	aczess	65	1	2001-10-26
if you fall	ad finem	81	1	2002-02-22
ant rap	adam & the ants	3	10	1981-01-02
antmusic	adam & the ants	2	18	1980-12-05
antmusic (ep)	adam & the ants	46	4	1982-03-12
cartrouble	adam & the ants	33	9	1981-01-23
deutscher girls	adam & the ants	13	6	1982-02-26
dog eat dog	adam & the ants	4	16	1980-10-10
kings of the wild frontier	adam & the ants	2	18	1980-08-01
prince charming	adam & the ants	1	12	1981-09-11
stand and deliver	adam & the ants	1	15	1981-05-08
young parisians	adam & the ants	9	13	1980-12-26
zerox	adam & the ants	45	9	1981-01-23
apollo 9	adam ant	13	8	1984-09-21
can't set the rules about love	adam ant	47	2	1990-04-27
desperate but not serious	adam ant	33	8	1982-01-01
friend or foe	adam ant	9	8	1982-09-17
goody two shoes	adam ant	1	11	1982-05-21
gotta be a sin	adam ant	48	2	1995-06-02
puss 'n boots	adam ant	5	12	1983-10-28
room at the top	adam ant	13	7	1990-02-16
strip	adam ant	41	6	1983-12-09
viva la rock	adam ant	50	4	1985-07-12
wonderful	adam ant	32	3	1995-02-10
centerfold	adam austin	41	2	1999-02-12
theme from mission: impossible	adam clayton & larry mullen	7	12	1996-06-14
into sea	adam dived	98	1	2002-04-19
8 ball / original junglesound	adam f	93	1	2005-09-09
circles	adam f	20	3	1997-09-26
music in my mind	adam f	27	3	1998-03-06
metrosound	adam f and j majik	54	2	2002-04-26
f jam	adam f featuring mc conrad	100	1	1996-11-29
dirty harry's venge	adam f ft beenie man	50	4	2002-12-13
whe's my	adam f ft lil' mo	37	2	2002-04-05
stand clear	adam f ft m.o.p.	43	4	2001-11-30
smash sumthin	adam f ft redman	47	2	2002-08-30
as you like it	adam faith	5	15	1962-05-04
baby take a bow	adam faith	22	6	1962-12-14
cheryl's goin' home	adam faith	46	2	1966-10-21
don't that beat all	adam faith	8	11	1962-08-31
don't you know it?	adam faith	12	10	1961-07-21
easy going me	adam faith	12	10	1961-04-28
how about that	adam faith	4	14	1960-09-16
i love being in love with you	adam faith	33	6	1964-05-29
if he tells you	adam faith	25	9	1964-03-13
lonely pup (in a christmas shop)	adam faith	4	11	1960-11-18
lonesome	adam faith	12	9	1962-01-19
message to martha (kentucky bluebird)	adam faith	12	11	1964-11-27
poor me	adam faith	1	18	1960-01-22
someone else's baby	adam faith	2	13	1960-04-15
someone's taken maria away	adam faith	34	5	1965-06-18
stop feeling sorry for yourself	adam faith	23	6	1965-02-12
the first time	adam faith	5	13	1963-09-20
the time has come	adam faith	4	14	1961-10-27
walkin' tall	adam faith	23	6	1963-07-12
we a in love	adam faith	11	12	1963-12-13
what do you want?	adam faith	1	22	1959-11-20
what now	adam faith	31	5	1963-02-01
when johnny comes marching home / made you	adam faith	5	13	1960-07-01
who am i? / this is it	adam faith	5	14	1961-02-10
night fever	adam garcia	15	5	1998-05-15
emily	adam green	53	2	2005-02-18
friends of mine	adam green	85	1	2004-06-11
jessica / kokomo	adam green	63	1	2004-04-02
for your entertainment	adam lambert	37	7	2010-04-16
ghost town	adam lambert	71	2	2015-06-19
never close our eyes	adam lambert	17	2	2012-07-20
whataya want from me	adam lambert	53	5	2010-07-09
lost stars	adam levine	93	1	2015-04-17
best thing	adam rickitt	25	7	2000-02-04
everything my heart desis	adam rickitt	15	8	1999-10-15
i bathe again	adam rickitt	5	12	1999-06-25
take good ca of her	adam wade	38	6	1961-06-09
back to front	adamski	63	1	1992-07-03
flashback jack	adamski	46	3	1990-11-16
get your body!	adamski	68	1	1992-04-03
killer	adamski	1	18	1990-04-06
n-r-g	adamski	12	6	1990-01-19
never goin' down	adamski	51	2	1991-11-08
the space jungle	adamski	7	8	1990-09-07
one of the people	adamski's thing	56	2	1998-07-10
metal fingers in my body	add n to (x)	85	1	1999-04-02
plug me in	add n to x	86	1	2000-10-13
the poker roll	add n to x	82	1	2001-03-23
chung kuo (visited)	addams and gee	72	1	1991-04-19
dust	addict	97	1	1997-11-14
gonna be mine	addictive ft t2	47	3	2008-03-21
innocent	addis black widow	42	2	1996-02-02
ghost dancer	the addrisi brothers	57	3	1979-10-05
all i ask	adele	41	1	2016-01-22
chasing pavements	adele	2	25	2008-01-25
cold shoulder	adele	18	10	2008-04-18
easy on me	adele	1	39	2021-10-22
hello	adele	1	49	2015-10-30
hometown glory	adele	19	29	2008-02-08
i can't make you love me	adele	37	3	2012-10-05
i drink wine	adele	4	20	2021-11-26
love in the dark	adele	76	1	2021-10-15
make you feel my love	adele	4	74	2008-10-24
million years ago	adele	64	1	2015-11-27
oh my god	adele	2	20	2021-11-26
one and only	adele	99	1	2012-09-21
rolling in the deep	adele	2	66	2011-01-28
rumour has it	adele	85	4	2011-12-09
send my love (to your new lover)	adele	5	23	2016-05-27
set fi to the rain	adele	11	56	2011-05-06
skyfall	adele	2	34	2012-10-12
someone like you	adele	1	86	2011-02-04
turning tables	adele	62	3	2011-05-13
water under the bridge	adele	39	17	2016-11-25
when we we young	adele	9	33	2015-11-27
giving in	adema	62	2	2002-03-15
the way you like it	adema	61	2	2002-08-09
tornado	adema	82	1	2005-04-01
unstable	adema	46	2	2003-08-22
beautiful love	adeva	57	6	1989-12-15
don't let it show on your face	adeva	34	4	1992-02-28
don't think about it	adeva	78	1	1997-10-31
i thank you	adeva	17	9	1989-10-20
i'm the one for you	adeva	51	2	1992-10-16
it should've been me	adeva	48	3	1991-10-18
spect	adeva	17	9	1989-01-13
spect '93	adeva	65	1	1993-12-10
tat me right	adeva	62	3	1990-04-27
until you come back to me	adeva	45	3	1992-06-05
warning!	adeva	17	8	1989-08-11
whe is the love? / the way that you feel	adeva	54	1	1997-07-25
drink up thy zider	adge cutler and the wurzels	45	1	1967-02-03
bad boy	adicts	75	2	1983-05-13
adiemus	adiemus	48	4	1995-03-17
fak like me	adina howard	33	6	1995-03-03
feel it	adonte	96	1	1991-01-25
vendetta	adorable	99	1	1994-08-26
bouncy house	adrenalin mod	100	1	1988-04-01
o-o-o	adrenalin mod	49	5	1988-10-07
shut the fuck up and dance	adrenaline	83	1	2000-12-08
sherry	adrian baker	10	8	1975-07-18
ptty pink rose	adrian belew	89	2	1990-06-08
classic	adrian gurvitz	8	13	1982-01-29
hello mum	adrian gurvitz	80	4	1983-12-16
your dam	adrian gurvitz	61	3	1982-06-11
take me	adult net	78	4	1989-03-17
waking up in the sun	adult net	94	1	1986-09-26
waking up in the sun	adult net	99	1	1989-08-25
whe we you	adult net	66	3	1989-06-02
take it to the top	advance	94	1	1987-10-09
jambo	adventure	91	1	2007-07-13
another silent day	adventures	71	5	1984-08-24
broken land	adventures	20	12	1988-04-01
drowning in the sea of love	adventures	44	4	1988-07-01
feel the raindrops	adventures	58	6	1985-06-28
one step from heaven	adventures	82	3	1988-10-21
raining all over the world	adventures	68	1	1992-06-12
send my heart	adventures	62	8	1984-11-09
two rivers	adventures	96	2	1985-10-11
body language	the adventures of stevie v	29	5	1990-09-28
dirty cash	the adventures of stevie v	2	17	1989-12-15
dirty cash	adventures of stevie v	69	19	1997-09-26
jealousy	the adventures of stevie v	58	3	1991-03-01
gary gilmo's eyes	adverts	18	7	1977-08-26
gary gilmo's eyes	adverts	91	2	1983-07-15
no time to be 21	adverts	34	4	1978-02-03
tokyo	adx	99	1	1984-04-27
amazing	aerosmith	57	4	1993-01-01
angel	aerosmith	69	3	1988-04-15
crazy / blind man	aerosmith	23	7	1994-11-04
cryin'	aerosmith	17	6	1993-10-29
dude (looks like a lady)	aerosmith	45	5	1987-10-16
dude (looks like a lady)	aerosmith	20	5	1990-02-23
eat the rich	aerosmith	34	3	1993-07-02
falling in love (is hard on the knees)	aerosmith	22	6	1997-03-07
hole in my soul	aerosmith	29	2	1997-06-20
i don't want to miss a thing	aerosmith	4	64	1998-01-02
jaded	aerosmith	13	12	2001-03-16
janie's got a gun	aerosmith	76	3	1989-11-17
livin' on the edge	aerosmith	19	4	1993-04-09
love in an elevator	aerosmith	13	8	1989-09-08
pink	aerosmith	13	9	1997-12-26
rag doll	aerosmith	42	4	1990-04-13
shut up and dance	aerosmith	24	4	1994-07-01
sweet emotion	aerosmith	74	2	1994-08-19
the other side	aerosmith	46	3	1990-08-24
a you ady	affair	76	2	1994-09-23
if only you could be mine	affair	78	1	1995-02-24
please don't bak my heart	affair	77	2	1985-06-28
the way we a	affair	87	1	1995-05-26
debonair	afghan whigs	80	2	1994-02-25
honky's ladder ep	afghan whigs	93	1	1996-03-01
what jail is like	afghan whigs	99	1	1994-09-02
girl's not gy	afi	22	3	2003-06-20
love like winter	afi	76	1	2006-11-17
miss murder	afi	44	4	2006-06-23
the leaving song - pt ii	afi	43	2	2003-09-19
in zai	african business	73	2	1990-11-16
frantic situation	afrika bambaataa	89	3	1984-10-19
just get up and dance	afrika bambaataa	45	3	1991-10-11
looking for the perfect beat	afrika bambaataa	86	5	1983-02-18
pupunanny - the mixes	afrika bambaataa	78	2	1995-07-14
negades of funk	afrika bambaataa & soulsonic	93	2	2001-09-28
planet rock	afrika bambaataa & soulsonic..	79	2	1998-09-11
agharta - the city of shamballa	afrika bambaataa & west bam	92	1	1999-07-02
ckless ft ub40	afrika bambaataa and family	17	9	1988-02-19
so nuff funky	afrika bambaataa and family	99	1	1988-05-13
unity	afrika bambaataa and james brown	49	5	1984-08-31
planet rock	afrika bambaataa and the soul sonic force	53	3	1982-08-27
the negades of funk	afrika bambaataa and the soul sonic force	30	5	1984-03-09
got to get up	afrika bambaataa vs carpe diem	22	4	1998-10-16
lease	afro celt sound system	71	1	2000-04-28
whirl-y-el	afro celt sound system	91	1	1997-06-13
pasilda	afro medusa	31	2	2000-10-27
no beef	afrojack & steve aoki	25	4	2011-11-18
as your friend	afrojack ft chris brown	21	3	2013-06-14
take over control	afrojack ft eva simons	24	9	2010-01-01
the spark	afrojack ft spree wilson	17	8	2013-12-06
ten feet tall	afrojack ft wrabel	20	3	2014-05-30
because i got high	afroman	1	22	2001-10-05
crazy rap	afroman	10	10	2002-02-01
feel it	afros	100	1	1990-11-30
can't stop	after 7	54	4	1990-10-26
heat of the moment	after 7	87	3	1990-03-09
der komissar	after the fire	47	5	1983-04-01
laser love	after the fire	62	2	1979-09-07
one rule for you	after the fire	40	6	1979-06-08
north pole	afterburn	86	1	2000-12-15
slave to the vibe	aftershock	11	8	1993-08-20
2 mixes by afx	afx	69	1	2001-08-10
analogue bubblebath 4	afx	87	2	1994-09-02
analord 05	afx	97	1	2005-03-25
smojphace ep	afx	82	1	2003-06-27
don't get mad... get even	age of chance	90	2	1987-10-09
higher than heaven	age of chance	53	8	1990-01-12
kiss	age of chance	50	11	1986-12-05
take it	age of chance	88	1	1988-03-04
who's afraid of the big bad noise?	age of chance	75	2	1987-06-05
the age of love	age of love	38	4	1998-09-18
the age of love - the mixes	age of love	17	4	1997-07-04
heaven	agenda	80	3	1999-06-11
the magnificent	agent 00	65	1	1998-03-06
childn's childn	agent blue	62	1	2005-03-18
crossbed	agent blue	77	1	2004-11-05
sex drugs and rocks through your window	agent blue	71	1	2004-05-28
something else	agent blue	59	1	2004-08-20
agent dan	agent provocateur	49	2	1997-03-21
24 hours	agent sumo	44	2	2001-06-08
the force	agent sumo	90	1	2003-05-09
why	agent sumo	40	2	2002-04-19
the upstroke	agents aren't aeroplanes	93	2	1984-05-25
saint or sinner	aggro santos	19	4	2010-09-03
candy	aggro santos ft kimberly wyatt	5	18	2010-05-14
like u like	aggro santos/kimberley walsh	8	5	2011-01-28
el nino	agnelli & nelson	21	4	1998-08-14
embrace	agnelli & nelson	35	2	2000-06-16
every day	agnelli & nelson	17	4	1999-09-10
everyday	agnelli & nelson	33	2	2002-06-14
hudson stet	agnelli & nelson	29	2	2000-09-08
vegas	agnelli & nelson	48	2	2001-04-06
holding on to nothing	agnelli & nelson ft aureus	41	2	2004-04-02
i need you now	agnes	40	2	2009-11-27
lease me	agnes	3	19	2009-06-05
on & on	agnes	82	1	2010-05-28
can't shake loose	agnetha faltskog	63	3	1983-10-14
i should've followed you home	agnetha faltskog	99	1	2013-11-22
i won't let you go	agnetha faltskog	84	4	1985-04-05
if i thought you'd ever change your mind	agnetha faltskog	11	6	2004-04-23
the heat is on	agnetha faltskog	35	7	1983-05-20
the last time	agnetha faltskog	77	3	1988-02-05
when you walk in the room	agnetha faltskog	34	2	2004-06-25
wrap your arms around me	agnetha faltskog	44	6	1983-08-05
daechwita	agust d	68	1	2020-05-29
haegeum	agust d	77	1	2023-04-28
back in the day	ahmad	64	3	1994-07-08
far and away	aida	58	2	2000-02-18
curtain call	aiden grimshaw	49	1	2012-08-24
is this love	aiden grimshaw	35	2	2012-06-15
the omen	aim ft diamond d	84	1	2002-02-15
the girl who feel through the ice	aim ft kate rogers	98	1	2002-11-01
2 days into college	aimee carty	84	2	2024-02-09
i should've known	aimee mann	45	5	1993-08-27
save me	aimee mann	88	1	2000-05-12
stupid thing	aimee mann	47	2	1993-11-19
keep me a sect	ainslie henderson	5	11	2003-03-07
all i need	air	29	3	1998-11-20
alpha beta gaga	air	44	2	2004-08-20
kelly watch the stars	air	18	3	1998-05-15
radio no 1	air	31	2	2001-06-01
sexy boy	air	13	4	1998-02-20
all out of love	air supply	11	11	1980-09-26
even the nights a better	air supply	44	4	1982-10-01
goodbye	air supply	66	2	1993-11-19
making love out of nothing at all	air supply	80	5	1983-10-14
charlotte	air traffic	33	2	2007-04-06
no mo running away	air traffic	45	1	2007-10-05
shooting star	air traffic	30	4	2007-06-22
playground love	air/gordon tracks	25	3	2000-02-25
sometime around midnight	airborne toxic event	33	3	2009-02-06
counting sheep	airhead	35	5	1991-12-20
funny how	airhead	57	3	1991-10-04
right now	airhead	50	2	1992-03-06
stanley	airheads	89	2	2000-12-29
stanley (he i am)	airheadz	36	2	2001-04-27
when love takes over	airi l	22	1	2009-06-19
amazon chant	airscape	46	2	1998-08-28
l'esperanza	airscape	33	2	1999-12-03
pacific melody	airscape	27	2	1997-08-08
sunspot	airwave vs rising star	89	1	2002-11-22
1989	aitch	23	8	2022-05-27
30	aitch	36	4	2020-06-05
daily duppy	aitch	99	1	2019-08-16
gsd	aitch	52	1	2021-08-20
learning curve	aitch	27	6	2021-07-02
mice	aitch	34	3	2020-02-28
raw	aitch	57	2	2020-05-29
safe to say	aitch	56	4	2020-08-28
taste (make it shake)	aitch	2	19	2019-08-09
my g	aitch & ed sheeran	6	13	2022-08-26
alady	aitch ft tyreezy	43	2	2019-09-13
buss down	aitch ft ziezie	8	17	2019-09-13
rain	aitch/aj tracey/tay keith	3	24	2020-03-13
baby	aitch/ashanti	2	24	2022-03-18
party round my place	aitch/avelino/toddla t	56	2	2021-10-01
just coz	aitch/giggs	42	3	2022-05-06
london	aj & deno ft eo	45	13	2018-05-18
anxious	aj tracey	34	6	2021-03-12
cat pack	aj tracey	56	3	2019-10-11
doing it	aj tracey	56	1	2018-11-30
elastic	aj tracey	63	2	2019-09-20
ladbroke grove	aj tracey	3	59	2019-02-15
little mo love	aj tracey	21	11	2021-04-23
lo(v / s)er	aj tracey	38	8	2018-09-07
mimi	aj tracey	51	6	2018-03-30
psych out	aj tracey	18	9	2019-01-25
quarterback (secu the bag)	aj tracey	75	1	2017-10-13
seoul	aj tracey	58	2	2022-06-24
wifey riddim 3	aj tracey	46	1	2019-02-15
nothing but net	aj tracey & giggs	99	1	2019-02-22
west ten	aj tracey & mabel	5	20	2020-07-10
butterflies	aj tracey & not3s	19	19	2018-06-08
kiss and tell	aj tracey & skepta	31	3	2019-11-08
